%kk,PairID,WaveType,T,D,A,hv,H1,x1,h1,H2,x2,h2,H3,x3,h3,H4,x4,h4,H5,x5,h5,H6,x6,h6,H7,x7,h7,H8,x8,h8,H9,x9,h9,Field,id,StudyID,nHfit,Cdval2,Difval2,R2val2,Bval2,slo,flatbed,ReMean, ReSd, KCMean, KCSd
500,NaN,1,1.5,150,0.006,1.6,0.095406458,0,0.4966,0.057329741,10,0.4966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,600,30,,2.606579219,1.32E-14,,0.4,Inf,1,609.220588,214.7865551,29.69950367,10.47084456
501,NaN,1,1.5,150,0.006,1.6,0.095406458,0,0.6463,0.069837527,10,0.6463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,601,30,,1.813576463,2.93E-15,,0.4,Inf,1,504.7668374,110.4568665,24.60738332,5.384772241
502,NaN,1,1.5,150,0.006,1.6,0.095406458,0,0.7993,0.075895838,10,0.7993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,602,30,,1.486291454,1.97E-14,,0.4,Inf,1,403.8958182,65.05673407,19.68992114,3.171515786
503,NaN,1,1.5,150,0.006,1.6,0.095406458,0,0.9475,0.081295843,10,0.9475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,603,30,,1.106975971,1.70E-13,,0.4,Inf,1,325.4181201,36.75026474,15.86413336,1.791575406
504,NaN,1,1.75,150,0.006,1.6,0.095406458,0,0.4966,0.058341049,10,0.4966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,604,30,,2.565406434,7.92E-14,,0.4,Inf,1,682.9018909,232.8273667,38.84004504,13.24205648
505,NaN,1,1.75,150,0.006,1.6,0.095406458,0,0.6463,0.070848836,10,0.6463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,605,30,,1.809491466,1.73E-13,,0.4,Inf,1,592.1368202,123.6937904,33.67778165,7.035084327
506,NaN,1,1.75,150,0.006,1.6,0.095406458,0,0.7993,0.076926227,10,0.7993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,606,30,,1.513251399,1.32E-13,,0.4,Inf,1,500.105878,75.84320822,28.44352181,4.313582468
507,NaN,1,1.75,150,0.006,1.6,0.095406458,0,0.9475,0.082316692,10,0.9475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,607,30,,1.147637439,1.63E-13,,0.4,Inf,1,427.320436,44.50989224,24.3038498,2.531500121
508,NaN,1,2,150,0.006,1.6,0.095406458,0,0.4966,0.059352358,10,0.4966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,608,30,,2.484869867,1.21E-13,,0.4,Inf,1,733.1852183,241.5616381,47.65703919,15.70150648
509,NaN,1,2,150,0.006,1.6,0.095406458,0,0.6463,0.071860144,10,0.6463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,609,30,,1.75045307,3.93E-16,,0.4,Inf,1,651.9084528,129.7822513,42.37404943,8.435846334
510,NaN,1,2,150,0.006,1.6,0.095406458,0,0.7993,0.077937536,10,0.7993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,610,30,,1.466380507,1.67E-13,,0.4,Inf,1,566.9754667,80.80469296,36.85340534,5.252305043
511,NaN,1,2,150,0.006,1.6,0.095406458,0,0.9475,0.083337541,10,0.9475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,611,30,,1.105794054,1.28E-13,,0.4,Inf,1,500.1332385,47.75705573,32.5086605,3.104208623
512,NaN,1,2.5,150,0.006,1.6,0.095406458,0,0.4966,0.06071667,10,0.4966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,612,30,,2.361419545,8.79E-14,,0.4,Inf,1,793.9484677,249.4834358,64.508313,20.27052916
513,NaN,1,2.5,150,0.006,1.6,0.095406458,0,0.6463,0.072547071,10,0.6463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,613,30,,1.711747941,9.76E-15,,0.4,Inf,1,721.2665345,138.8309303,58.60290593,11.28001309
514,NaN,1,2.5,150,0.006,1.6,0.095406458,0,0.7993,0.078958385,10,0.7993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,614,30,,1.401089882,7.56E-14,,0.4,Inf,1,647.1244519,86.32943928,52.57886172,7.014266941
515,NaN,1,2.5,150,0.006,1.6,0.095406458,0,0.9475,0.084014927,10,0.9475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,615,30,,1.078566445,2.01E-14,,0.4,Inf,1,587.6173015,52.76154049,47.74390574,4.286875165
516,NaN,1,1.5,25.2735,0.006,1.6,0.047703229,0,0.5,0.036874596,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,616,30,,14.03595989,2.25E-15,,0.4,Inf,1,335.2295414,60.69800294,16.34244014,2.959027643
517,NaN,1,1.5,49.8469,0.006,1.6,0.047703229,0,0.5,0.035839436,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,617,30,,8.005349238,2.74E-15,,0.4,Inf,1,331.1266192,66.50041115,16.14242269,3.241895044
518,NaN,1,1.5,100.0566,0.006,1.6,0.047703229,0,0.5,0.034766113,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,618,30,,4.473129785,8.39E-16,,0.4,Inf,1,326.8724372,72.51673303,15.93503131,3.535190735
519,NaN,1,1.5,149.9089,0.006,1.6,0.047703229,0,0.5,0.033034486,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,619,30,,3.548990223,3.34E-14,,0.4,Inf,1,320.0090236,82.22306566,15.6004399,4.008374451
520,NaN,1,1.5,25.2488,0.006,1.6,0.095406458,0,0.5,0.068387349,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,620,30,,9.388467887,2.81E-14,,0.4,Inf,1,649.2070803,151.4508761,31.64884516,7.383230208
521,NaN,1,1.5,49.8223,0.006,1.6,0.095406458,0,0.5,0.06632657,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,621,30,,5.26823775,6.70E-14,,0.4,Inf,1,641.0390508,163.0022141,31.25065373,7.946357936
522,NaN,1,1.5,99.6731,0.006,1.6,0.095406458,0,0.5,0.062519852,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,622,30,,3.145740391,2.81E-14,,0.4,Inf,1,625.9508854,184.3401023,30.51510566,8.986579988
523,NaN,1,1.5,149.875,0.006,1.6,0.095406458,0,0.5,0.058713134,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,623,30,,2.473905194,8.15E-15,,0.4,Inf,1,610.8627199,205.6779906,29.77955759,10.02680204
524,NaN,1,1.5,25.2396,0.006,1.6,0.11448775,0,0.5,0.079660576,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,624,30,,8.638796956,1.49E-14,,0.4,Inf,1,769.5191287,195.2176123,37.51405752,9.516858599
525,NaN,1,1.5,49.8084,0.006,1.6,0.11448775,0,0.5,0.075974071,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,625,30,,5.058524603,1.44E-14,,0.4,Inf,1,754.9074316,215.8816725,36.80173729,10.52423153
526,NaN,1,1.5,99.6577,0.006,1.6,0.11448775,0,0.5,0.071005302,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,626,30,,3.03895112,1.70E-13,,0.4,Inf,1,735.213405,243.7332319,35.8416535,11.88199506
527,NaN,1,1.5,149.8612,0.006,1.6,0.11448775,0,0.5,0.066837948,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,627,30,,2.342027549,9.57E-14,,0.4,Inf,1,718.6958344,267.0926043,35.03642193,13.02076446
528,NaN,1,1.5,25.2334,0.006,1.6,0.143109687,0,0.5,0.097572185,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,628,30,,7.36458079,3.33E-14,,0.4,Inf,1,953.9577711,255.2524829,46.50544134,12.44355854
529,NaN,1,1.5,50.1534,0.006,1.6,0.143109687,0,0.5,0.092964053,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,629,30,,4.267764199,1.06E-13,,0.4,Inf,1,935.6931497,281.0825581,45.61504105,13.70277471
530,NaN,1,1.5,99.6515,0.006,1.6,0.143109687,0,0.5,0.086738781,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,630,30,,2.574788433,6.43E-14,,0.4,Inf,1,911.0188941,315.977225,44.41217109,15.40388972
531,NaN,1,1.5,149.8535,0.006,1.6,0.143109687,0,0.5,0.081028705,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,631,30,,2.008328269,2.33E-14,,0.4,Inf,1,888.3866459,347.9840574,43.30884899,16.9642228
532,NaN,1,1.25,25.0793,0.006,1.6,0.095406458,0,0.5,0.066679574,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,632,30,,9.554433164,8.80E-15,,0.4,Inf,1,523.9703639,131.3302166,21.28629603,5.335290051
533,NaN,1,1.25,49.7086,0.006,1.6,0.095406458,0,0.5,0.065238936,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,633,30,,5.165549368,3.93E-16,,0.4,Inf,1,519.3132608,137.916355,21.09710122,5.602851924
534,NaN,1,1.25,100.0062,0.006,1.6,0.095406458,0,0.5,0.061346353,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,634,30,,3.068511506,1.22E-13,,0.4,Inf,1,506.7298298,155.7120138,20.58589934,6.325800559
535,NaN,1,1.25,149.9569,0.006,1.6,0.095406458,0,0.5,0.057444228,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,635,30,,2.423581505,1.15E-13,,0.4,Inf,1,494.1155571,173.5512893,20.07344451,7.050521127
536,NaN,1,1.5,25.0809,0.006,1.6,0.095406458,0,0.5,0.067681341,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,636,30,,9.792171126,2.02E-15,,0.4,Inf,1,646.4087739,155.4082789,31.51242773,7.576153596
537,NaN,1,1.5,49.7101,0.006,1.6,0.095406458,0,0.5,0.066240704,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,637,30,,5.302085854,5.72E-14,,0.4,Inf,1,640.6987163,163.4835198,31.23406242,7.969821591
538,NaN,1,1.5,100.0077,0.006,1.6,0.095406458,0,0.5,0.06234812,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,638,30,,3.159623418,3.27E-14,,0.4,Inf,1,625.2702162,185.3027138,30.48192304,9.033507299
539,NaN,1,1.5,149.9585,0.006,1.6,0.095406458,0,0.5,0.058455537,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,639,30,,2.500029876,7.34E-14,,0.4,Inf,1,609.8417162,207.1219078,29.72978366,10.09719301
540,NaN,1,1.75,25.0829,0.006,1.6,0.095406458,0,0.5,0.069026573,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,640,30,,9.401941628,2.03E-14,,0.4,Inf,1,726.4617401,164.8206386,41.31751147,9.374173818
541,NaN,1,1.75,49.7121,0.006,1.6,0.095406458,0,0.5,0.067576394,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,641,30,,5.104495897,3.44E-14,,0.4,Inf,1,720.0548829,173.881303,40.95312146,9.889499106
542,NaN,1,1.75,100.0093,0.006,1.6,0.095406458,0,0.5,0.063349888,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,642,30,,3.103257932,8.83E-16,,0.4,Inf,1,701.3822661,200.2883709,39.89111638,11.3914011
543,NaN,1,1.75,149.96,0.006,1.6,0.095406458,0,0.5,0.059457305,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,643,30,,2.46132813,5.12E-14,,0.4,Inf,1,684.1849124,224.6091017,38.91301689,12.77464266
544,NaN,1,2,25.0854,0.006,1.6,0.095406458,0,0.5,0.070696186,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,644,30,,8.713606799,1.18E-14,,0.4,Inf,1,783.1515871,164.7638089,50.90485316,10.70964758
545,NaN,1,2,49.7136,0.006,1.6,0.095406458,0,0.5,0.068587703,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,645,30,,4.908734179,8.42E-15,,0.4,Inf,1,773.2103751,178.8228057,50.25867438,11.62348237
546,NaN,1,2,100.0108,0.006,1.6,0.095406458,0,0.5,0.064351656,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,646,30,,2.998024925,7.97E-15,,0.4,Inf,1,753.2379854,207.0680301,48.96046905,13.45942196
547,NaN,1,2,149.9615,0.006,1.6,0.095406458,0,0.5,0.060468613,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,647,30,,2.38309328,4.87E-14,,0.4,Inf,1,734.9299615,232.9594858,47.7704475,15.14236658
548,NaN,1,2.5,25.087,0.006,1.6,0.095406458,0,0.5,0.071697953,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,648,30,,8.322131908,2.17E-14,,0.4,Inf,1,846.1947212,169.7858765,68.7533211,13.79510247
549,NaN,1,2.5,49.7151,0.006,1.6,0.095406458,0,0.5,0.069589471,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,649,30,,4.702433265,2.29E-14,,0.4,Inf,1,835.5176425,184.885546,67.88580846,15.02195061
550,NaN,1,2.5,100.0123,0.006,1.6,0.095406458,0,0.5,0.065362965,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,650,30,,2.883783067,2.03E-14,,0.4,Inf,1,814.1151726,215.1532093,66.14685777,17.48119826
551,NaN,1,2.5,149.963,0.006,1.6,0.095406458,0,0.5,0.06146084,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,651,30,,2.300903113,1.08E-13,,0.4,Inf,1,794.3553301,243.0978465,64.54137057,19.75170003
552,NaN,1,1.75,150,0.006,1.6,0.095406458,0,0.5,0.085312455,2.5159,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,652,30,,2.27650876,5.27E-14,,0.4,Inf,1,798.4124329,63.06699298,45.40970712,3.586935226
553,NaN,1,1.75,150,0.006,1.6,0.095406458,0,0.5,0.075428346,4.9856,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,653,30,,2.543170368,2.57E-14,,0.4,Inf,1,754.7446428,124.822574,42.92610156,7.099283897
554,NaN,1,1.75,150,0.006,1.6,0.095406458,0,0.5,0.066574627,7.4971,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,654,30,,2.565469465,1.52E-13,,0.4,Inf,1,715.6290933,180.1403146,40.70140468,10.24548039
555,NaN,1,1.75,150,0.006,1.6,0.095406458,0,0.5,0.05702444,10.0087,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,655,30,,2.730757393,5.84E-14,,0.4,Inf,1,673.4365664,239.8095584,38.30170471,13.63916863
556,NaN,1,1.75,100,0.006,1.6,0.095406458,0,0.5,0.086008922,2.5159,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,656,30,,3.162520878,5.42E-15,,0.4,Inf,1,801.4894104,58.71548969,45.58471022,3.339443476
557,NaN,1,1.75,100,0.006,1.6,0.095406458,0,0.5,0.077823048,4.9857,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,657,30,,3.272314652,1.58E-14,,0.4,Inf,1,765.3243873,109.8605558,43.52782453,6.248319113
558,NaN,1,1.75,100,0.006,1.6,0.095406458,0,0.5,0.069656255,7.4764,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,658,30,,3.301069034,5.76E-14,,0.4,Inf,1,729.243665,160.8864027,41.47573345,9.150414154
559,NaN,1,1.75,100,0.006,1.6,0.095406458,0,0.5,0.061145999,10.0089,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,659,30,,3.427569275,1.02E-13,,0.4,Inf,1,691.6455291,214.0581964,39.33733947,12.17455992
560,NaN,1,1.75,50,0.006,1.6,0.095406458,0,0.5,0.086676767,2.516,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,660,30,,5.846171444,9.03E-15,,0.4,Inf,1,804.4399368,54.54281529,45.7525214,3.10212262
561,NaN,1,1.75,50,0.006,1.6,0.095406458,0,0.5,0.079206442,4.9857,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,661,30,,5.942761958,2.29E-14,,0.4,Inf,1,771.4361919,101.2171589,43.87543342,5.756725911
562,NaN,1,1.75,50,0.006,1.6,0.095406458,0,0.5,0.072403961,7.4974,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,662,30,,5.697380349,2.07E-14,,0.4,Inf,1,741.3829734,143.7188281,42.16615661,8.174008346
563,NaN,1,1.75,50,0.006,1.6,0.095406458,0,0.5,0.064227628,10.009,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,663,30,,5.960578998,5.58E-14,,0.4,Inf,1,705.2601007,194.8042846,40.11166823,11.07949368
564,NaN,1,1.75,25,0.006,1.6,0.095406458,0,0.5,0.087373234,2.516,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,664,30,,10.70353897,1.74E-15,,0.4,Inf,1,807.5169143,50.191312,45.9275245,2.85463087
565,NaN,1,1.75,25,0.006,1.6,0.095406458,0,0.5,0.080914217,4.9858,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,665,30,,10.44662879,4.32E-16,,0.4,Inf,1,778.9811093,90.54703435,44.30455059,5.149862579
566,NaN,1,1.75,25,0.006,1.6,0.095406458,0,0.5,0.075132586,7.4766,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,666,30,,9.715842874,1.49E-14,,0.4,Inf,1,753.4379811,126.6704727,42.85178518,7.204383133
567,NaN,1,1.75,25,0.006,1.6,0.095406458,0,0.5,0.067309256,10.0092,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,667,30,,10.28544286,1.55E-14,,0.4,Inf,1,718.8746723,175.5503727,40.88599699,9.984427448
568,NaN,1,1.5,150,0.006,1.6,0.095406458,0,0.4997,0.086524117,2.5,0.4997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,668,30,,1.930149541,6.26E-14,,0.4,Inf,1,721.4953653,49.81616667,35.17289906,2.428538125
569,NaN,1,1.5,150,0.006,1.6,0.095406458,0,0.65,0.092162639,2.5,0.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,669,30,,0.840486295,3.44E-15,,0.4,Inf,1,569.3241107,13.92419119,27.7545504,0.67880432
570,NaN,1,1.5,150,0.006,1.6,0.095406458,0,0.8004,0.090798326,2.5,0.8004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,670,30,,1.394196622,7.07E-16,,0.4,Inf,1,438.2259369,15.33723757,21.36351442,0.747690331
571,NaN,1,1.5,150,0.006,1.6,0.095406458,0,0.9506,0.094347447,2.5,0.9506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,671,30,,0.343056888,2.28E-14,,0.4,Inf,1,347.6531784,2.74391866,16.94809245,0.133766035
572,NaN,1,1.5,150,0.006,1.6,0.095406458,0,0.4998,0.076019866,5,0.4998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,672,30,,2.129190221,1.69E-14,,0.4,Inf,1,679.7115741,108.7085311,33.13593924,5.299540893
