%kk,PairID,WaveType,T,D,A,hv,H1,x1,h1,H2,x2,h2,H3,x3,h3,H4,x4,h4,H5,x5,h5,H6,x6,h6,H7,x7,h7,H8,x8,h8,H9,x9,h9,Field,id,StudyID,nHfit,Cdval2,Difval2,R2val2,Bval2,slo,flatbed,ReMean,ReSd,KCMean,KCSd
367,NaN,1,5.8,10000,0.0001,0.0533,0.1812722706,130,0.9513,0.116395879,180,0.487,0.02385161455,290,0.1284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,33,8,-999,-999,-999,-999,-999,-999,-999,15.64787513,9.560943666,10435.0382,6250.867372
368,7,1,1.6,291,0.0048,0.57,0.1458181702,0,0.58,0.1275908989,4.42,0.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,347,14,-999,-999,-999,-999,-999,-999,-999,967.2468462,163.5965836,78.58228702,13.301442
369,7,1,1.6,291,0.0048,0.57,0.1458181702,0,0.64,0.1275908989,4.42,0.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,348,14,-999,-999,-999,-999,-999,-999,-999,872.5106065,130.1407722,70.6181974,10.96042728
370,7,1,1.6,291,0.0048,0.57,0.1640454415,0,0.85,0.07290908509,8.69,0.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,349,14,-999,-999,-999,-999,-999,-999,-999,602.6036165,152.2232285,45.83559273,7.947374858
371,7,1,1.6,291,0.0048,0.57,0.1549318058,0,0.95,0.07290908509,8.69,0.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,350,14,-999,-999,-999,-999,-999,-999,-999,526.8642963,142.9501211,38.2673996,5.202928483
372,7,1,1.6,188,0.0053,0.44,0.1640454415,0,0.27,0.07290908509,4.57,0.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,351,14,-999,-999,-999,-999,-999,-999,-999,1982.114516,88.87728044,132.0939258,5.923042684
373,7,1,1.6,188,0.0053,0.44,0.1458181702,0,0.37,0.08202272073,4.57,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,352,14,-999,-999,-999,-999,-999,-999,-999,1470.024941,146.3344428,97.96677428,9.75215653
374,7,1,1.6,188,0.0053,0.44,0.1549318058,0,0.82,0.06379544945,9.45,0.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,353,14,-999,-999,-999,-999,-999,-999,-999,907.8309684,81.24862101,55.17134256,12.95123974
375,7,1,1.6,188,0.0053,0.44,0.1913863484,0,0.88,0.09113635636,9.45,0.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,354,14,-999,-999,-999,-999,-999,-999,-999,1084.785769,95.13834782,64.39441988,17.5110102
376,7,1,1.6,179,0.0044,0.48,0.1822727127,0,0.58,0.05468181382,4.94,0.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,355,14,-999,-999,-999,-999,-999,-999,-999,1008.321512,20.23338919,96.60710257,3.217582771
377,7,1,1.6,179,0.0044,0.48,0.1275908989,0,0.52,0.01822727127,4.94,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,356,14,-999,-999,-999,-999,-999,-999,-999,683.3303599,103.6835863,65.95574948,9.858240455
378,7,1,1.6,179,0.0044,0.48,0.1275908989,0,0.43,0.05468181382,2.5,0.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,357,14,-999,-999,-999,-999,-999,-999,-999,953.3924359,97.91483323,92.18753305,9.467797923
379,7,1,1.6,179,0.0044,0.48,0.1093636276,0,0.37,0.01822727127,2.5,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,358,14,-999,-999,-999,-999,-999,-999,-999,730.4431428,170.3111229,70.62962621,16.46810031
380,7,1,1.6,199,0.00525,0.59,0.1184772633,0,0.79,0.03645454254,4.72,0.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,359,14,-999,-999,-999,-999,-999,-999,-999,564.0567753,24.98986114,37.12757343,0.0253281283
381,7,1,1.6,199,0.00525,0.59,0.1275908989,0,0.82,0.05468181382,4.72,0.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,360,14,-999,-999,-999,-999,-999,-999,-999,677.6613892,95.79086354,44.44018406,8.748153804
382,7,1,1.6,199,0.00525,0.59,0.1458181702,0,0.79,0.1184772633,2.44,0.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,361,14,-999,-999,-999,-999,-999,-999,-999,797.8479696,115.7900622,52.73346461,9.92204729
383,7,1,1.6,199,0.00525,0.59,0.1549318058,0,0.64,0.1275908989,2.44,0.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,362,14,-999,-999,-999,-999,-999,-999,-999,1081.705772,252.4741422,73.33233638,17.33905044
384,NaN,1,1.6,301,0.00475,0.35,0.1458181702,0,0.79,0.003645454254,29.41,0.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,366,14,-999,-999,-999,-999,-999,-999,-999,415.9986458,549.1688438,26.39627713,34.13007976
385,NaN,1,1.6,301,0.00475,0.35,0.1640454415,0,0.79,0.009113635636,29.41,0.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,367,14,-999,-999,-999,-999,-999,-999,-999,485.5736008,592.9599702,31.10101948,36.40907594
386,NaN,1,1.6,301,0.00475,0.35,0.1549318058,0,0.79,0.009113635636,19.33,0.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,368,14,-999,-999,-999,-999,-999,-999,-999,489.0885048,516.8966595,31.970996,30.71249003
387,NaN,1,1.6,301,0.00475,0.35,0.1458181702,0,0.76,0.009113635636,19.35,0.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,369,14,-999,-999,-999,-999,-999,-999,-999,477.3685028,480.2676768,32.1423696,29.29094504
388,NaN,1,1.6,301,0.00475,0.35,0.1367045345,0,0.73,0.02734090691,8.69,0.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,370,14,-999,-999,-999,-999,-999,-999,-999,574.8825871,288.6699398,41.30477835,14.90979938
389,NaN,1,1.6,301,0.00475,0.35,0.1549318058,0,0.7,0.01822727127,8.69,0.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,371,14,-999,-999,-999,-999,-999,-999,-999,587.4154454,441.0642214,42.18506535,27.32823159
390,NaN,1,1.6,346,0.00505,0.41,0.1093636276,0,0.67,0.05468181382,4.42,0.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,372,14,-999,-999,-999,-999,-999,-999,-999,720.1193626,96.50307266,50.31923106,10.67702818
391,NaN,1,1.6,346,0.00505,0.41,0.1367045345,0,0.72,0.01822727127,10.12,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,373,14,-999,-999,-999,-999,-999,-999,-999,558.9116894,319.2430725,36.98516668,17.71834936
392,NaN,1,1.6,346,0.00505,0.41,0.1184772633,0,0.76,0.01822727127,20.12,0.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,374,14,-999,-999,-999,-999,-999,-999,-999,462.4842481,282.4162821,29.8412899,14.92223449
393,NaN,1,1.6,346,0.00505,0.41,0.1093636276,0,0.73,0.02734090691,20.12,0.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,375,14,-999,-999,-999,-999,-999,-999,-999,508.7817705,162.0732592,33.97427481,7.127296616
394,NaN,1,1.6,346,0.00505,0.41,0.1093636276,0,0.7,0.01822727127,10.12,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,376,14,-999,-999,-999,-999,-999,-999,-999,485.0192538,214.7433879,32.64762696,11.58414186
395,NaN,1,1.6,346,0.00505,0.41,0.1093636276,0,0.67,0.05468181382,4.42,0.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,377,14,-999,-999,-999,-999,-999,-999,-999,684.4405575,46.04562259,47.70024378,6.973220845
396,NaN,1,1.6,252,0.0046,0.43,0.1913863484,0,0.64,0.009113635636,9.54,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,378,14,-999,-999,-999,-999,-999,-999,-999,684.5775088,517.1864349,57.15600619,40.93558066
397,NaN,1,1.6,252,0.0046,0.43,0.2096136196,0,0.67,0.009113635636,19.66,0.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,379,14,-999,-999,-999,-999,-999,-999,-999,670.8942372,635.0318718,54.81080271,49.75657351
398,NaN,1,1.6,252,0.0046,0.43,0.1822727127,0,0.76,0.01822727127,29.87,0.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,380,14,-999,-999,-999,-999,-999,-999,-999,588.4422348,454.8215841,45.91434251,31.5479718
399,NaN,1,3.11,11373.69444,0.006541666667,0.4,0.335451457,177,1.43,0.2772565689,197,1.04,0.09418662325,377,0.780866929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,243,21,-999,-999,-999,-999,-999,-999,-999,1548.750444,963.4810213,121.7872001,72.27166908
400,NaN,1,3.11,11373.69444,0.006541666667,0.4,0.2192738128,177,1.5375,0.1582504976,197,1.1475,0.05359869401,377,0.888366929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,244,21,-999,-999,-999,-999,-999,-999,-999,840.8058762,532.9917621,64.6725317,39.03622761
401,NaN,1,3.11,11373.69444,0.006541666667,0.4,0.3821912152,177,1.33,0.3008032247,197,0.94,0.1670893324,377,0.680866929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,245,21,-999,-999,-999,-999,-999,-999,-999,2091.135027,627.9969322,168.486687,45.36245111
402,NaN,1,3.11,11373.69444,0.006541666667,0.4,0.4753171783,177,1.573333333,0.3997981741,197,1.183333333,0.2660842818,377,0.924200263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,246,21,-999,-999,-999,-999,-999,-999,-999,2647.607103,547.492412,203.7795614,34.50307198
403,NaN,1,3.11,11373.69444,0.006541666667,0.4,0.2777515437,177,1.3,0.2428911793,197,0.91,0.109177287,377,0.650866929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,247,21,-999,-999,-999,-999,-999,-999,-999,1589.77026,691.2382029,128.4939608,52.19299567
404,NaN,1,3.11,11373.69444,0.006541666667,0.4,0.4348706704,177,1.56,0.3709482174,197,1.17,0.2226679254,377,0.910866929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,248,21,-999,-999,-999,-999,-999,-999,-999,2367.247047,654.2356878,182.4653161,43.74170968
405,NaN,1,3.11,11373.69444,0.006541666667,0.4,0.3448559772,177,1.125,0.2809335242,197,0.735,0.1122885569,377,0.475866929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,249,21,-999,-999,-999,-999,-999,-999,-999,1999.91151,941.4081905,166.0149524,74.76988704
406,NaN,1,3.11,11373.69444,0.006541666667,0.4,0.327531861,177,1.295,0.2635386973,197,0.905,0.1240265294,377,0.645866929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,250,21,-999,-999,-999,-999,-999,-999,-999,1758.380767,710.9736808,142.3142322,53.43830081
407,NaN,1,3.11,11373.69444,0.006541666667,0.4,0.2781758077,177,1.275,0.2229507681,197,0.885,0.08923687579,377,0.625866929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,251,21,-999,-999,-999,-999,-999,-999,-999,1425.633744,717.8389455,115.6041497,55.10943844
408,NaN,1,3.11,11373.69444,0.006541666667,0.4,0.2375878785,177,1.12,0.1736654255,197,0.73,0.07481189745,377,0.470866929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,252,21,-999,-999,-999,-999,-999,-999,-999,1273.691529,536.9385931,105.8576452,42.45420259
409,NaN,1,2.6,2400,0.005,0.151780333,0.07848885271,0,0.2,0.05570071317,10,0.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,255,22,-999,-999,-999,-999,-999,-999,-999,948.3903256,259.4509523,114.8482023,31.65102959
410,NaN,1,2.6,10000,0.0001,0.059012,0.08697413409,0,0.2,0.05086337871,10,0.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,256,22,-999,-999,-999,-999,-999,-999,-999,21.0391569,6.68734255,6228.08511,1944.735289
411,NaN,1,2.6,2400,0.005,0.151780333,0.0827314934,0,0.3,0.06109352526,10,0.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,257,22,-999,-999,-999,-999,-999,-999,-999,834.0885512,195.6927624,98.98624519,23.55333087
412,NaN,1,2.6,6200,0.00255,0.226025667,0.09121677477,0,0.3,0.07013272793,10,0.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,258,22,-999,-999,-999,-999,-999,-999,-999,532.9353547,6.435308793,248.5960773,1.989819471
413,NaN,1,2.6,10000,0.0001,0.059012,0.05656854249,0,0.3,0.04623482743,10,0.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,259,22,-999,-999,-999,-999,-999,-999,-999,12.82893973,1.373731608,3690.715455,371.6861759
414,NaN,1,2.6,2400,0.005,0.151780333,0.06858935778,0,0.4,0.06605135213,10,0.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,260,22,-999,-999,-999,-999,-999,-999,-999,680.5587673,29.28347959,78.64255142,3.695328745
415,NaN,1,2.6,6200,0.00255,0.226025667,0.07848885271,0,0.4,0.07383032929,10,0.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,261,22,-999,-999,-999,-999,-999,-999,-999,421.0598442,30.79879823,194.2845144,16.92052367
416,NaN,1,2.6,10000,0.0001,0.059012,0.05656854249,0,0.4,0.05006887353,10,0.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,262,22,-999,-999,-999,-999,-999,-999,-999,11.56799915,0.7027673138,3227.298759,174.5780178
417,NaN,1,2.6,2400,0.005,0.151780333,0.07848885271,0,0.5,0.06861730971,10,0.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,263,22,-999,-999,-999,-999,-999,-999,-999,671.5995494,72.26713576,75.38516133,8.431828828
418,NaN,1,2.6,6200,0.00255,0.226025667,0.0827314934,0,0.5,0.07508379415,10,0.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,264,22,-999,-999,-999,-999,-999,-999,-999,382.0708572,6.723927993,172.5723371,6.287350579
419,NaN,1,2.6,10000,0.0001,0.059012,0.05656854249,0,0.5,0.05191855173,10,0.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,265,22,-999,-999,-999,-999,-999,-999,-999,10.59249875,0.4331609283,2862.543914,97.42892166
420,NaN,1,2.6,2400,0.005,0.151780333,0.07848885271,0,0.6,0.07067599382,10,0.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,266,22,-999,-999,-999,-999,-999,-999,-999,627.6863449,52.97644833,68.30354878,6.069844549
421,NaN,1,2.6,6200,0.00255,0.226025667,0.0827314934,0,0.6,0.0747321853,10,0.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,267,22,-999,-999,-999,-999,-999,-999,-999,345.1912847,1.456045368,151.8974136,2.628825249
422,NaN,1,2.6,10000,0.0001,0.059012,0.05656854249,0,0.6,0.051678192,10,0.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,268,22,-999,-999,-999,-999,-999,-999,-999,9.721576293,0.4662938594,2542.456365,104.0867754
423,NaN,1,2.6,2400,0.005,0.151780333,0.07848885271,0,0.7,0.07135680613,10,0.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,269,22,-999,-999,-999,-999,-999,-999,-999,589.6958625,44.77396739,62.12825154,5.005284793
424,NaN,1,2.6,6200,0.00255,0.226025667,0.0827314934,0,0.7,0.07949950488,10,0.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,270,22,-999,-999,-999,-999,-999,-999,-999,329.0161008,8.889508304,140.7239086,7.076822375
425,NaN,1,2.6,10000,0.0001,0.059012,0.05656854249,0,0.7,0.05164662675,10,0.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,271,22,-999,-999,-999,-999,-999,-999,-999,9.075380859,0.4635931556,2295.155917,100.7503922
426,NaN,1,2,2400,0.005,0.151780333,0.07848885271,0,0.2,0.06564938102,10,0.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,272,22,-999,-999,-999,-999,-999,-999,-999,989.6516047,159.1465005,91.84347755,15.10149045
427,NaN,1,2.1,6200,0.00255,0.226025667,0.0827314934,0,0.2,0.07415878181,10,0.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,273,22,-999,-999,-999,-999,-999,-999,-999,438.3146679,218.4592819,157.3164498,94.28778539
428,NaN,1,2.1,10000,0.0001,0.059012,0.05656854249,0,0.2,0.05753631995,10,0.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,274,22,-999,-999,-999,-999,-999,-999,-999,17.49827383,1.17393539,4128.115096,314.9221827
429,NaN,1,2,2400,0.005,0.151780333,0.07848885271,0,0.3,0.0680589994,10,0.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,275,22,-999,-999,-999,-999,-999,-999,-999,825.5764758,101.2532672,73.93120486,9.512138095
430,NaN,1,2.1,6200,0.00255,0.226025667,0.0827314934,0,0.3,0.07297953134,10,0.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,276,22,-999,-999,-999,-999,-999,-999,-999,505.334472,46.55439768,190.133348,18.73580444
431,NaN,1,2.1,10000,0.0001,0.059012,0.05656854249,0,0.3,0.06076674152,10,0.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,277,22,-999,-999,-999,-999,-999,-999,-999,14.66967974,1.244065545,3305.993757,313.7329674
432,NaN,1,2,2400,0.005,0.151780333,0.08697413409,0,0.4,0.07344035,10,0.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,278,22,-999,-999,-999,-999,-999,-999,-999,791.9410731,106.8512026,67.67136872,9.607904705
433,NaN,1,2.1,6200,0.00255,0.226025667,0.09121677477,0,0.4,0.07769680685,10,0.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,279,22,-999,-999,-999,-999,-999,-999,-999,450.3214937,2.150836284,166.3421576,4.514263413
434,NaN,1,2.1,10000,0.0001,0.059012,0.06858935778,0,0.4,0.06418715561,10,0.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,280,22,-999,-999,-999,-999,-999,-999,-999,14.4655557,0.326303405,3102.201248,36.92072984
435,NaN,1,2,2400,0.005,0.151780333,0.08697413409,0,0.5,0.07737601654,10,0.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,281,22,-999,-999,-999,-999,-999,-999,-999,736.125603,69.54642858,59.65907345,6.098164121
436,NaN,1,2.1,6200,0.00255,0.226025667,0.09121677477,0,0.5,0.08494115189,10,0.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,282,22,-999,-999,-999,-999,-999,-999,-999,413.0637436,14.4076954,147.5882402,9.637960497
437,NaN,1,2.1,10000,0.0001,0.059012,0.06858935778,0,0.5,0.06152684878,10,0.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,283,22,-999,-999,-999,-999,-999,-999,-999,12.82315417,0.7474020381,2612.034882,123.3319609
438,NaN,1,2.1,10000,0.0001,0.059012,0.08697413409,0,0.6,0.06247694857,10,0.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,284,22,-999,-999,-999,-999,-999,-999,-999,13.61314126,2.960911655,2626.894724,541.8868641
439,NaN,1,6.7,1000,0.0025,0.62,0.07823329572,86,0.23,0.04693997743,128,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,543,29,-999,-999,-999,-999,-999,-999,-999,284.2028688,0,356.4586062,0
440,NaN,1,1,225,0.005,0.1,0.028,0,0.12,0.02,2,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,17,5,-999,-999,-999,-999,-999,-999,-999,391.2225188,92.21203201,18.1648139,4.281487695
